# Wo,Ar,sample_sigma,prediction,abs_error,rel_error,mse,K,G,frac,act_sigma
1.962474926951862875e+00,1.271242621662801753e+01,4.732971371020724405e+00,6.484883308410644531e+00,-1.751911585722515596e+00,3.697045285167556705e-01,3.267827716444889230e+00,9.402644000594561291e+00,3.609111736576555707e+00,8.000000000000000444e-01,6.477752169997449627e+00
3.958206505050060997e+00,1.335224248255776480e+01,1.988974092916489411e+00,4.273148536682128906e+00,-2.284173740430831323e+00,1.157929309054251732e+00,5.279413301525364588e+00,9.750877865227298713e+00,8.520768768119425518e-01,8.000000000000000444e-01,3.373306184384862849e+00
2.868427309419824489e+00,7.043989796855000485e+00,2.175191108102684900e+00,4.456274509429931641e+00,-2.281083344702834026e+00,1.050612552249501563e+00,5.355580721157400248e+00,1.424728755025647553e+00,6.747482605832503921e+00,8.000000000000000444e-01,2.455697508430058740e+00
1.273467452454259519e+00,4.960934242801075200e+00,2.991700732967378595e+00,4.596497535705566406e+00,-1.604796972611425065e+00,5.378593379040255140e-01,2.704943670634344155e+00,4.604164835520761834e+00,1.359933729918820999e+00,8.000000000000000444e-01,3.895611335209419046e+00
3.315545062928738851e+00,6.653552298871248993e+00,1.267129939729363830e+00,5.362462997436523438e+00,-4.095332861011831582e+00,3.249883508873364857e+00,1.699397682956919198e+01,4.306098275875795522e+00,1.280151868270742233e+00,8.000000000000000444e-01,2.006774805525921135e+00
1.665952926192441730e+00,1.399782527227817042e+01,7.621325658437003270e+00,3.851844787597656250e+00,3.769480772491682785e+00,4.949080355873761716e-01,1.430563182711771297e+01,4.083644493692003330e+00,9.830068493800114382e+00,8.000000000000000444e-01,8.402293397491362725e+00
1.758223470831936197e+00,4.114068048264456934e+00,1.718036451070249715e+00,4.859149932861328125e+00,-3.141113684446870558e+00,1.833626782946757405e+00,1.010817040618130314e+01,3.309777210911085454e+00,3.087095094326005817e+00,8.000000000000000444e-01,2.339900539672473467e+00
1.438647335040399877e+00,1.150191053039990763e+01,7.439012920608959689e+00,5.319798469543457031e+00,2.119214367619000949e+00,2.857966264911794840e-01,4.622452040539814178e+00,2.820632907891256647e+00,2.490867243167711020e+00,8.000000000000000444e-01,7.994947927997177572e+00
4.634590315456590837e+00,1.978034607679515489e+01,4.051503047404358071e+00,5.029185295104980469e+00,-9.776822596215517525e-01,2.402326955720157642e-01,1.029975332259353227e+00,9.909882683701944917e-01,3.277316223212838331e+00,8.000000000000000444e-01,4.267981575594009591e+00
4.667101640223582315e+00,1.704526053318551604e+01,2.685866551989685824e+00,6.522958278656005859e+00,-3.837092292910445401e+00,1.438556954281561717e+00,1.497491132652008261e+01,6.191718461595409728e+00,3.828449672524098624e+00,8.000000000000000444e-01,3.652215410583803834e+00
1.087827848966435695e+00,1.111337835015688569e+01,9.634752599667304906e+00,5.703676223754882812e+00,3.931076489161247078e+00,4.086400478579842455e-01,1.553607485906309194e+01,2.865980456004349808e+00,9.467678519847273932e+00,8.000000000000000444e-01,1.021611862641308655e+01
2.959588615215703822e+00,3.387437159889898908e+00,6.595310996371719359e-01,5.163590431213378906e+00,-4.504059519330837702e+00,7.205655485342097322e+00,2.052208008001453976e+01,3.158254476311471493e+00,7.288433873481834802e+00,8.000000000000000444e-01,1.144563518887239839e+00
2.702861588101383994e+00,1.367528570076142458e+01,4.007220751687073701e+00,5.758416652679443359e+00,-1.751195728138900121e+00,4.413474338592730528e-01,3.228602901409986181e+00,5.905752185321286873e+00,6.783612922410641843e+00,8.000000000000000444e-01,5.059558270006561109e+00
1.823618504913497418e+00,1.267791220224597204e+01,6.897059911092571660e+00,4.170977115631103516e+00,2.726082679232412431e+00,3.957182823957595685e-01,7.557229364974439534e+00,2.086930136790361434e-01,5.775277794307386081e+00,8.000000000000000444e-01,6.952063805059570001e+00
4.333264178636783370e+00,1.698964166189591651e+01,2.755971292943042439e+00,4.742464065551757812e+00,-1.986492811351734389e+00,7.324303846889127501e-01,4.088190458856320042e+00,7.368873942813800149e+00,5.753156140961350751e+00,8.000000000000000444e-01,3.920749107717855786e+00
4.089591012172109075e+00,1.878451920710562462e+01,4.325892201435193485e+00,6.962149620056152344e+00,-2.636257734525575991e+00,6.075955695557249125e-01,7.143328949460062915e+00,1.335263002538876753e+00,7.332795078906499953e+00,8.000000000000000444e-01,4.593251293636961385e+00
1.581702319457815697e+00,9.287514158897518968e+00,4.303771846776726306e+00,4.256120204925537109e+00,4.765180874419451540e-02,6.045864579797562144e-02,1.283564847512761731e-01,8.283632115527028716e+00,4.005893373907031929e+00,8.000000000000000444e-01,5.871847088193651309e+00
1.987681317345132648e+00,6.127789610383616470e+00,2.136480795176696645e+00,5.103082656860351562e+00,-2.966602022616195988e+00,1.413180685647129620e+00,8.979208222444743370e+00,5.293909719423477434e+00,9.729245662077220302e+00,8.000000000000000444e-01,3.082883335930461932e+00
4.619655867002362193e+00,1.279276699679198970e+01,2.473172002116393209e+00,3.852032423019409180e+00,-1.378860590776253447e+00,5.609452596555920545e-01,1.935288841303571150e+00,1.628261074244796713e+00,3.875317524000272407e+00,8.000000000000000444e-01,2.769203456943440944e+00
2.574028588022045483e+00,3.634330460259310058e+00,5.121884051895444490e-01,2.944129943847656250e+00,-2.431941666808098201e+00,6.258500022019809705e+00,6.075383802300783564e+00,6.028967542641863631e+00,9.020473266258983713e+00,8.000000000000000444e-01,1.411923114285233982e+00
1.887346834398979656e+00,3.698517720206639048e+00,1.615884466982728807e+00,4.432908058166503906e+00,-2.817023322962873610e+00,1.743078822601204170e+00,8.118821892157816578e+00,1.765687855066125023e+00,2.042864330343857837e+00,8.000000000000000444e-01,1.959638606321356225e+00
3.951474372759238740e+00,1.625634100320650077e+01,2.543882579636647101e+00,5.451131820678710938e+00,-2.907249324488566433e+00,1.182439850010472027e+00,8.728262393400459729e+00,9.994830800495332568e+00,9.811683793228247907e+00,8.000000000000000444e-01,4.113993782997765081e+00
3.035877767571573127e+00,1.119896828574369074e+01,2.376143362041337248e+00,5.312666893005371094e+00,-2.936523808125631962e+00,1.245255645111855713e+00,8.834782305106122280e+00,7.644886121190359596e+00,3.540914789442717314e+00,8.000000000000000444e-01,3.688873249564935453e+00
3.153615455741908491e+00,1.199954635672277803e+01,2.346332285999576328e+00,5.725731849670410156e+00,-3.379399748445232721e+00,1.458320555697299792e+00,1.158791509067924075e+01,8.682181841257827770e+00,4.127089926130732778e+00,8.000000000000000444e-01,3.805012540408103217e+00
4.600717708261038652e+00,1.680555544726638928e+01,3.345378208648073670e+00,6.639642238616943359e+00,-3.294264560450208101e+00,9.828780577685531927e-01,1.102719060944040663e+01,1.429949583114211054e+00,6.986210422043013235e-01,8.000000000000000444e-01,3.652811694377677387e+00
4.660542235804273403e+00,1.367169913094247491e+01,1.571589427652136939e+00,5.850179672241210938e+00,-4.278590238628609654e+00,2.984913896623029306e+00,1.859841749515067022e+01,9.343884029504703648e+00,8.128405319158824582e+00,8.000000000000000444e-01,2.933499674332023410e+00
4.803810878984162258e+00,7.832520041472476713e+00,8.377732474944036278e-01,3.924556732177734375e+00,-3.086783580050762588e+00,4.325818391616015113e+00,9.696173092467706311e+00,5.627360078706041158e+00,7.451199120449197189e+00,8.000000000000000444e-01,1.630480516154037440e+00
1.754861574546098701e+00,1.952123167651291524e+01,9.885712850376313199e+00,6.364058017730712891e+00,3.521655297561829823e+00,3.567894314101557329e-01,1.255916868386035290e+01,6.548360370911997741e+00,2.389254380027087343e+00,8.000000000000000444e-01,1.112408634371184135e+01
2.783996150624550303e+00,4.706359132400956824e+00,1.132049608277212460e+00,3.140239953994750977e+00,-2.008190160943139624e+00,1.841420920489245106e+00,4.129034237931818119e+00,3.335712518664759596e+00,8.815344817754075635e+00,8.000000000000000444e-01,1.690504899349502210e+00
2.143332479753713660e+00,5.412562773274060213e+00,2.438571105909961290e+00,3.558748960494995117e+00,-1.120178015517575121e+00,4.579759550467478735e-01,1.376081283883435757e+00,3.339614199164280262e-01,6.113582842978365406e+00,8.000000000000000444e-01,2.525302455126330781e+00
2.689416537177406141e+00,7.116616480475552287e+00,1.920865612729925953e+00,3.868817567825317383e+00,-1.947952065363984131e+00,1.028857395308222289e+00,3.919694711364736239e+00,4.098181441179046480e+00,5.530806368583939481e+00,8.000000000000000444e-01,2.646156287840997212e+00
1.426613158262356684e+00,7.505096560054055566e+00,3.874426812531051034e+00,5.283195495605468750e+00,-1.408768474458161002e+00,3.696435254027732320e-01,2.086188646211211584e+00,7.386064972913624516e+00,7.967353357604671338e+00,8.000000000000000444e-01,5.260779011175960918e+00
3.475627802397415422e+00,5.723950233577437707e+00,9.158512694869662685e-01,3.678878068923950195e+00,-2.763026784535822955e+00,3.094067496477253432e+00,7.907716536113989392e+00,4.571223827474530488e+00,2.354356977662821926e+00,8.000000000000000444e-01,1.646882393341766226e+00
5.062065223201688724e+00,5.577194945282103689e+00,2.424128120122140684e-01,4.718893527984619141e+00,-4.476480674249152969e+00,-1.735792572327336103e+01,2.048345071639655046e+01,7.178945631632147162e+00,8.576204690862249791e+00,8.000000000000000444e-01,1.101762758749007753e+00
1.011705118305365136e+00,4.594413748899969008e+00,4.223199667448871431e+00,5.705098152160644531e+00,-1.481898279075748892e+00,3.492607076109450204e-01,2.545520877081072886e+00,1.510592142727617881e+00,2.753952391321422333e+00,8.000000000000000444e-01,4.541257789221965879e+00
2.762181829240587749e+00,1.985482049041860364e+01,5.736992276994788753e+00,8.254064559936523438e+00,-2.517073433311379560e+00,4.385138777915031372e-01,6.579596223990523463e+00,8.042389540666459169e+00,4.299844428042730371e+00,8.000000000000000444e-01,7.188093224071830711e+00
1.659190910408266717e+00,1.222883765022213609e+01,5.634337460100534933e+00,5.482889652252197266e+00,1.514479866622723547e-01,4.868770799352278161e-02,1.333946558744162902e-01,9.110859524208597904e+00,2.018282768049441955e+00,8.000000000000000444e-01,7.370362008078420679e+00
3.533569256066980024e+00,1.488996576475108746e+01,3.924896930036587239e+00,5.584915161132812500e+00,-1.660018260898548537e+00,4.221610680589547582e-01,2.871224885485237799e+00,1.463852635943212022e+00,8.383555539322202321e+00,8.000000000000000444e-01,4.213859892284744113e+00
2.127989629982619757e+00,3.472877557399047355e+00,1.434439155676668243e+00,2.892668247222900391e+00,-1.458229085585767582e+00,1.013615288663351155e+00,2.339976706428117836e+00,1.014288153320095587e+00,1.774209063364154404e-01,8.000000000000000444e-01,1.631999286306396124e+00
4.278581825498145363e+00,1.111464876497929666e+01,1.511785959559948767e+00,5.663362026214599609e+00,-4.151575834196536086e+00,2.890761298147193514e+00,1.750596278799827488e+01,7.145401389214538490e+00,8.727617528158882365e+00,8.000000000000000444e-01,2.597741312025800386e+00
4.929909774717620152e+00,9.294540865073095404e+00,1.738949996060725312e+00,4.773567199707031250e+00,-3.034617066555623133e+00,1.745437950740446720e+00,9.298274483779715993e+00,5.872104855292150649e-01,5.913558250419632678e-01,8.000000000000000444e-01,1.885336910776522101e+00
2.818675868935884399e+00,9.623975847929916227e+00,2.656225060680727612e+00,5.929075717926025391e+00,-3.272850454589504743e+00,1.243921249332885282e+00,1.092710316698157946e+01,4.336318106219691160e+00,9.663922221158790293e+00,8.000000000000000444e-01,3.414360605983116859e+00
1.979361444457408803e+00,1.300356109704128826e+01,6.298127051858081416e+00,5.864348411560058594e+00,4.337784614840884956e-01,8.798880231024017173e-02,4.261847958699405692e-01,1.352348666760099016e+00,1.429602712704388878e+00,8.000000000000000444e-01,6.569573805458195359e+00
1.666806191748341881e+00,8.483785112652235227e+00,5.054439455582446783e+00,4.082528114318847656e+00,9.719111535089683951e-01,1.927903599165823878e-01,1.144925917884999311e+00,1.336018173466433923e-01,2.284701230136937600e+00,8.000000000000000444e-01,5.089844970970166749e+00
1.552612980617622984e+00,1.042948882715781167e+01,5.471175857811337195e+00,5.195555686950683594e+00,2.756198728374293916e-01,6.842376145323211811e-02,2.478138942519702570e-01,6.458920822394454753e+00,2.290530728258335813e+00,8.000000000000000444e-01,6.717378353367240429e+00
1.641111147321253405e+00,4.457628876211408908e+00,2.493979497538289625e+00,3.985439300537109375e+00,-1.491459585441866187e+00,5.976855167632602051e-01,2.310779741178238922e+00,1.020590376019711698e+00,4.688543552846207163e+00,8.000000000000000444e-01,2.716226066398665040e+00
4.050601104229464511e+00,4.992767103827489450e+00,5.069853426769144189e-01,4.211025238037109375e+00,-3.704040065233432877e+00,1.303212396541564644e+01,1.400332605954157472e+01,5.150509945675977086e+00,9.073006800325625676e+00,8.000000000000000444e-01,1.232599057610055837e+00
3.509880500307075657e+00,1.518572721473582554e+01,3.881477500743430564e+00,5.250241279602050781e+00,-1.368763552360969804e+00,3.549020765242857367e-01,1.929205818194035249e+00,2.445610802717414600e+00,9.577718288029320348e+00,8.000000000000000444e-01,4.326565309960622940e+00
2.591695518627724404e+00,1.919029642931874236e+01,6.884656793968710886e+00,7.073378086090087891e+00,-1.887216020655303195e-01,4.390715632834107235e-02,1.351120005797377399e-01,2.726688158309908516e+00,9.253350862872048666e+00,8.000000000000000444e-01,7.404533553956911263e+00
4.870016185540567477e+00,1.034431881847114987e+01,1.967026498170366011e+00,5.766119956970214844e+00,-3.799093279985915395e+00,1.937647574273215101e+00,1.450475163807291246e+01,8.032671307382318604e-01,8.888618233773888377e+00,8.000000000000000444e-01,2.124083047030559168e+00
